BatchId,SourceFile,TargetRelPath,Decision,Reason
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\5. Workflow Templates,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\4. Security + Continuity Rules (OS-06-C),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\3. Permissions Map (OS-06-B),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\8. ARCHIVAL RULES (OS-07-E)\Archival Rules (OS-07-E).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\4. CHANGE LOG FORMAT (OS-07-A TEMPLATE)\TSI-OS 07 — CHANGE LOG ENTRY (OFFICIAL) Template.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq10,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\5. MASTER CHANGE REGISTER (OS-07-B)\MASTER CHANGE REGISTER (OS-07-B).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\7. AI RULES FOR CHANGE CONTROL (OS-07-D)\AI Rules for Change Control (OS-07-D).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\10. OS-07 MASTER SUMMARY\OS-07 MASTER SUMMARY.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\6. CHANGE IMPLEMENTATION WORKFLOW (OS-07-C)\Change Implementation Workflow (OS-07-C).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\3. VERSIONING RULES (MANDATORY)\Document Versioning Rules.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\1. SCOPE\OS-07 Change Log Scope.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\2. CHANGE CONTROL PRINCIPLES\Change Control Principles.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-04 — Responsibilities Matrix\TSI-OS 04-04 — Responsibilities Matrix (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-03 — Escalation Flows\TSI-OS 04-03 — Escalation Flows (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-02 — Decision Authority Matrix\TSI-OS 04-02 — Decision Authority Matrix (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq11,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 5 Operations,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 4 Projects,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 3 Portfolio Leads,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 2 Exec,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 1 Board,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\TSI-OS 04-01 — Command Levels (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-08  TSI Divisions\TSI-OS 01-08 — TSI Divisions Overview (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-07  Training Matrix\TSI-OS 01-07 — Training Matrix.gsheet,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-03  Division Leads\TSI-OS 01-03 — Division Leads Register (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-01  AI Behaviour & Instruction Register (for ChatGPT continuity)\AI Behavior Register.gsheet,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq12,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-02  Decision Control Register\Decision Control Register.gsheet,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-04  Document Homes\TSI-OS 01-04 — Document Homes (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-06  OS Change Log\TSI-OS 01-06 — OS Change Log (Master).gsheet,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-05  Emergency OS Restore Procedure\TSI-OS 01-05 — Emergency OS Restore Procedure (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-05 — Brand Strategy Framework\TSI-OS 05-05 — Brand Strategy Framework (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-01 — Enterprise Build Strategy\TSI-OS 05-01 — Enterprise Build Strategy (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-02 — 3-Year Roadmap\TSI-OS 05-02 — Three-Year Roadmap (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-04 — Quarterly OKRs\TSI-OS 05-04 — Quarterly OKRs (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-03 — Annual Plan Template\TSI-OS 05-03 — Annual Plan Template (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq13,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants\TSI-OS 02-02 — Command Words Register\TSI-OS 02-02 — Command Words Register.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq14,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants\TSI-OS 02-01 — AI CONTINUITY PROTOCOL (ACP v3)\TSI-OS 02-01 — AI CONTINUITY PROTOCOL (ACP v3).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants\TSI-OS 02-03 — Instruction Chain Hierarchy\TSI-OS 02-03 — Instruction Chain Hierarchy.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-06 — Legal Documents Standard\TSI-OS 03-06 — Legal Documents Standard (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-04 — Approval Workflow\TSI-OS 03-04 — Approval Workflow (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-07 — Versioning Format\TSI-OS 03-07 — Versioning Format.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-01 — Naming Convention\TSI-OS 03-01 — Naming Convention (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-03 — Document Types\TSI-OS 03-03 — Document Types (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-05 — Execution Only Documents\TSI-OS 03-05 — Execution Only Documents (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-08 — Disposal & Archive Rules\TSI-OS 03-08 — Disposal & Archive Rules (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)\TSI-OS 03-02 — Folder Standard\TSI-OS 03-02 — Folder Standard (v1.0).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq15,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\5. ERROR RECOVERY  ACP v3 RESTORE PROCEDURE\ERROR RECOVERY  ACP v3 RESTORE PROCEDURE.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\1. SCOPE\Agent and Automation Scope Document.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\4. AI FAILURE PREVENTION RULES (ZERO-DRIFT SYSTEM)\AI Failure Prevention Rules (Zero-Drift System).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\7. VERSION HISTORY\Version History.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\8. SUMMARY\ACP v3 Guarantees Summary.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)\2. ACP v3 — MEMORY CHAIN (MANDATORY)\ACP v3 — MEMORY CHAIN (MANDATORY).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\2. Master Workflow List (OS-06-A)\Master Workflow List (OS-06-A).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\1. AI Workflow Architecture Overview\AI Workflow Architecture Overview.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\5. Workflow Templates\Workflow Templates.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)\3. Permissions Map (OS-06-B)\Permissions Map (OS-06-B).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq16,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.2 Role in the TSI Ecosystem,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.3 IMS-Driven Design Principles,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.1 SAI-COM Overview (What It Is),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.5 Predictive Analytics Roadmap,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.3 Smart Tools Integration Roadmap,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.2 AI Capability Roadmap,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.4 IMS Automation Roadmap,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.1 SAI-COM Version Roadmap,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
